EventOnScroll,MSecForDownArrow,TimeOnVScroll,relevant,NumOfPageUp,TimeOnMouse,NumOfPageDown,ClickOnWindow,log_id,serverTimeVisit,MSecForPageUp,MSecForUpArrow,NumOfUpArrow,classes,MSecForPageDown,RSS_ID,readability,TimeOnHScroll,novelty,user_like,DOC_ID,TimeOnPage,TimeVisit,user_id,NumOfDownArrow,authority
0,1131,0,5,0,1041,0,0,8180,07-05-2004 01:42,0,0,0,canada,0,16,1,0,5,2,303525,248176,07-05-2004 01:42,83,5,1
0,0,0,5,0,990,0,0,8124,06-05-2004 23:51,0,0,0,india|economy,0,16,1,0,5,2,303527,11897,06-05-2004 23:51,83,0,1
1,0,0,5,0,204,0,0,9585,10-05-2004 16:34,0,0,0,accident|media|meta-media%20(awareness)|china|internet|politics|law,0,16,1,0,5,2,303530,62219,10-05-2004 16:34,62,0,1
0,438,0,4,0,720,0,0,9584,10-05-2004 16:32,0,0,0,law|china|space,0,16,1,0,5,2,303538,133016,10-05-2004 16:32,62,3,1
2,0,0,4,0,250,0,0,9583,10-05-2004 16:29,0,0,0,politics|china|media,0,16,1,0,4,2,303539,291000,10-05-2004 16:29,62,0,1
0,0,0,1,0,411,0,0,8181,07-05-2004 01:42,0,0,0,china,0,16,0,0,1,-1,303543,2453,07-05-2004 01:42,83,0,0
0,0,0,1,0,641,0,0,9035,09-05-2004 14:23,0,0,0,unrelated,0,1185,0,0,1,-1,303547,1992,09-05-2004 14:23,63,0,-1
29,2173,0,5,0,1142,0,2,7759,06-05-2004 15:40,0,7250,18,yahoo,0,1266,1,0,5,2,303567,248134,06-05-2004 15:40,63,16,1
0,1411,0,3,0,1923,1,3,9036,09-05-2004 14:25,0,0,0,business,130,1266,1,0,2,1,303567,19347,09-05-2004 14:25,63,11,1
0,0,0,3,0,2795,0,2,8307,07-05-2004 17:09,0,0,0,business|internet,0,1266,1,0,4,-1,303568,24666,07-05-2004 17:09,58,0,1
0,6859,0,5,0,532,0,1,9020,09-05-2004 14:12,0,890,7,yahoo,0,1266,1,0,5,2,303570,56141,09-05-2004 14:12,63,7,1
0,0,0,5,0,6750,0,2,8222,07-05-2004 12:34,0,0,0,health|psychology|economy,0,1892,1,0,5,2,303624,75129,07-05-2004 12:34,58,0,1
0,0,0,4,0,2943,0,8,8200,07-05-2004 12:02,0,0,0,politics|health,0,1892,1,0,3,1,303628,581135,07-05-2004 12:02,58,0,-1
0,0,0,1,0,4092,0,0,7925,06-05-2004 19:16,0,0,0,,0,8102,1,0,1,-1,303674,9578,06-05-2004 19:16,65,0,0
0,0,0,1,0,1390,0,0,9201,09-05-2004 20:18,0,0,0,,0,8102,1,0,1,-1,303674,2438,09-05-2004 20:18,65,0,1
0,0,0,5,0,31,0,1,8290,07-05-2004 16:35,0,0,0,news,0,8157,1,0,5,2,303682,53718,07-05-2004 16:35,51,0,1
0,0,0,3,0,843,0,0,8950,09-05-2004 01:00,0,0,0,news,0,8157,1,0,1,1,303682,2438,09-05-2004 01:00,51,0,1
0,0,0,5,0,571,0,0,8143,07-05-2004 00:04,0,0,0,relationships|psychology,0,8157,1,0,5,2,303682,2153,07-05-2004 00:04,58,0,1
0,0,0,2,0,2076,0,0,21110,17-05-2004 01:28,0,0,0,science|difficult%20to%20understand|health|technology,0,8157,1,0,2,-1,303691,30453,17-05-2004 01:28,92,0,1
0,0,0,4,0,5364,0,1,7950,06-05-2004 19:24,0,0,0,,0,8156,1,0,1,2,303698,24640,06-05-2004 19:24,51,0,1
0,0,0,4,0,1262,0,0,9440,10-05-2004 03:18,0,0,0,,0,8156,1,0,5,2,303698,36984,10-05-2004 03:18,51,0,1
0,0,0,2,0,516,0,0,7897,06-05-2004 19:10,0,0,0,,0,8154,1,0,2,-1,303711,2969,06-05-2004 19:10,65,0,1
0,0,0,4,0,230,0,0,8076,06-05-2004 23:21,0,0,0,economy,0,8154,1,0,4,2,303711,51323,06-05-2004 23:21,83,0,1
0,297,0,5,0,1594,0,6,7742,06-05-2004 13:55,0,0,0,difficult%20to%20understand,0,8154,1,0,4,1,303711,26968,06-05-2004 13:55,84,2,1
0,1371,0,5,0,3737,0,14,21164,17-05-2004 14:14,0,0,0,car,0,8154,1,0,5,-1,303711,240775,17-05-2004 14:14,84,11,1
0,0,0,3,0,687,0,0,7898,06-05-2004 19:10,0,0,0,,0,8154,1,0,3,1,303712,4875,06-05-2004 19:10,65,0,1
1,0,0,3,0,5459,0,0,8104,06-05-2004 23:36,0,0,0,default,0,8154,1,0,3,2,303712,148248,06-05-2004 23:36,69,0,1
0,0,0,3,0,657,0,0,7899,06-05-2004 19:10,0,0,0,,0,8154,1,0,3,1,303713,1359,06-05-2004 19:10,65,0,1
0,0,0,3,0,531,0,0,7902,06-05-2004 19:11,0,0,0,,0,8154,1,0,3,1,303714,1360,06-05-2004 19:11,65,0,1
0,0,0,5,0,2605,0,0,7924,06-05-2004 19:15,0,0,0,international,0,8154,1,0,4,2,303714,28782,06-05-2004 19:15,66,0,1
10,0,0,3,0,350,0,1,8056,06-05-2004 23:13,0,0,0,hollywood|law|celebrities,0,8154,1,0,3,1,303715,182043,06-05-2004 23:13,56,0,1
0,0,0,3,0,1522,0,0,8520,08-05-2004 00:50,0,0,0,drugs|celebrities|entertainment,0,8154,1,0,3,1,303715,62820,08-05-2004 00:50,58,0,1
0,0,0,3,0,1233,0,0,7903,06-05-2004 19:11,0,0,0,,0,8154,1,0,3,1,303715,6907,06-05-2004 19:11,65,0,1
0,0,0,4,0,5538,0,2,7920,06-05-2004 19:14,0,0,0,default,0,8154,1,0,5,2,303715,110906,06-05-2004 19:14,66,0,1
0,0,0,2,0,6970,0,1,8106,06-05-2004 23:38,0,0,0,default,0,8154,1,0,3,1,303715,72707,06-05-2004 23:38,69,0,1
0,0,0,3,0,811,0,1,7904,06-05-2004 19:11,0,0,0,,0,8154,1,0,3,1,303716,2797,06-05-2004 19:11,65,0,1
0,0,0,4,0,312,0,0,7960,06-05-2004 19:27,0,0,0,,0,8154,1,0,5,2,303716,5125,06-05-2004 19:27,66,0,1
0,0,0,4,0,1052,0,0,8162,07-05-2004 01:03,0,0,0,uk,0,8154,1,0,4,2,303716,77581,07-05-2004 01:03,83,0,1
0,0,0,3,0,110,0,0,7905,06-05-2004 19:11,0,0,0,,0,8154,1,0,3,-1,303717,625,06-05-2004 19:11,65,0,1
0,0,0,3,0,1030,0,0,7962,06-05-2004 19:28,0,0,0,,0,8154,1,0,5,2,303717,3469,06-05-2004 19:28,66,0,1
0,0,0,3,0,3988,0,0,8109,06-05-2004 23:40,0,0,0,default,0,8154,1,0,3,1,303717,85779,06-05-2004 23:40,69,0,1
0,0,0,3,0,218,0,0,7906,06-05-2004 19:11,0,0,0,,0,8154,1,0,2,1,303718,1250,06-05-2004 19:11,65,0,1
0,0,0,4,0,422,0,0,7961,06-05-2004 19:28,0,0,0,,0,8154,1,0,5,2,303718,969,06-05-2004 19:28,66,0,1
0,0,0,4,0,672,0,1,7744,06-05-2004 14:00,0,0,0,US%20news,0,8154,1,0,4,1,303718,154281,06-05-2004 14:00,84,0,1
0,0,0,4,0,579,0,0,7907,06-05-2004 19:11,0,0,0,,0,8154,1,0,4,2,303719,1422,06-05-2004 19:11,65,0,1
0,0,0,2,0,407,0,0,8923,08-05-2004 23:25,0,0,0,,0,8154,1,0,2,-1,303719,2219,08-05-2004 23:25,65,0,1
0,0,0,4,0,3313,0,0,7930,06-05-2004 19:17,0,0,0,international,0,8154,1,0,5,2,303719,63062,06-05-2004 19:17,66,0,1
0,0,0,4,0,1140,0,0,7909,06-05-2004 19:12,0,0,0,,0,8154,1,0,3,1,303720,2063,06-05-2004 19:12,65,0,1
0,0,0,4,0,8443,0,0,8111,06-05-2004 23:41,0,0,0,default,0,8154,1,0,3,1,303725,55896,06-05-2004 23:41,69,0,1
0,0,0,3,0,13621,0,0,8595,08-05-2004 02:33,0,0,0,default,0,8154,1,0,3,2,303729,136810,08-05-2004 02:33,69,0,1
0,0,0,5,0,40,0,13,8031,06-05-2004 22:48,0,0,0,racial|criminal%20trials,0,8154,1,0,5,2,303734,173689,06-05-2004 22:48,58,0,1
0,0,0,5,0,3285,0,2,8113,06-05-2004 23:42,0,0,0,default,0,8154,1,0,3,1,303734,51732,06-05-2004 23:42,69,0,1
0,0,0,5,0,160,0,0,8158,07-05-2004 00:47,0,0,0,iraq|usa,0,8153,1,0,5,2,303738,33588,07-05-2004 00:47,83,0,1
0,0,0,5,0,1141,0,0,8159,07-05-2004 00:48,0,0,0,iraq|usa,0,8153,1,0,5,2,303739,13519,07-05-2004 00:48,83,0,1
0,0,0,4,0,180,0,0,8160,07-05-2004 00:48,0,0,0,russia,0,8153,1,0,5,2,303743,10896,07-05-2004 00:48,83,0,1
0,0,0,5,0,797,0,0,8501,08-05-2004 00:34,0,0,0,india,0,8153,1,0,5,2,303756,2953,08-05-2004 00:34,83,0,1
0,0,0,-1,0,1047,0,0,9431,10-05-2004 03:07,0,0,0,,0,8150,1,0,5,2,303768,47891,10-05-2004 03:07,51,0,1
0,2834,0,5,0,851,0,1,8264,07-05-2004 13:46,0,150,1,ebay,0,8172,1,0,5,2,303850,89879,07-05-2004 13:46,63,16,1
0,0,0,3,0,1883,0,0,8302,07-05-2004 16:44,0,0,0,travel|business,0,8172,1,0,5,1,303851,7590,07-05-2004 16:44,58,0,1
0,4019,0,1,0,2405,0,0,7836,06-05-2004 18:58,0,3281,2,entertainment,0,8174,1,0,-1,-1,303860,59438,06-05-2004 18:58,84,25,0
0,0,0,3,0,0,0,0,8112,06-05-2004 23:42,0,0,0,cars|music,0,8181,1,0,5,1,303914,381,06-05-2004 23:42,58,0,1
0,0,0,3,0,4948,0,23,8103,06-05-2004 23:36,0,0,0,music|celebrities|entertainment,0,8182,1,0,4,1,303918,173471,06-05-2004 23:36,58,0,1
0,0,0,4,0,1828,0,0,7893,06-05-2004 19:09,0,0,0,healthcare,0,8201,1,0,5,2,303982,73516,06-05-2004 19:09,66,0,1
0,0,0,4,0,1003,0,0,7778,06-05-2004 18:25,0,0,0,U.S.|fit,0,8201,1,0,4,2,303982,5094,06-05-2004 18:25,76,0,1
0,0,0,3,0,0,0,0,8026,06-05-2004 22:42,0,0,0,science-health,0,8201,1,0,4,1,303982,691,06-05-2004 22:42,91,0,-1
0,0,0,4,0,27506,0,1,7941,06-05-2004 19:21,0,0,0,,0,8201,1,0,4,2,303983,83594,06-05-2004 19:21,65,0,1
0,0,0,3,0,2281,0,0,7900,06-05-2004 19:10,0,0,0,default,0,8201,1,0,3,1,303983,43297,06-05-2004 19:10,66,0,1
0,1651,0,3,0,1312,0,1,8024,06-05-2004 22:41,0,0,0,science-health,0,8201,-1,0,3,1,303983,29241,06-05-2004 22:41,91,9,-1
2,2424,0,3,0,360,0,1,8059,06-05-2004 23:15,0,0,0,Science%20,0,8201,1,0,3,1,303984,76721,06-05-2004 23:15,56,13,1
0,0,0,3,0,47,0,1,8082,06-05-2004 23:25,0,0,0,health,0,8201,1,0,3,1,303984,17860,06-05-2004 23:25,59,0,1
0,0,0,4,0,1970,0,0,7938,06-05-2004 19:20,0,0,0,,0,8201,1,0,4,2,303984,22468,06-05-2004 19:20,65,0,1
0,0,0,5,0,4099,0,0,7912,06-05-2004 19:12,0,0,0,healthcare,0,8201,1,0,5,2,303984,76937,06-05-2004 19:12,66,0,1
0,0,0,4,0,532,0,4,7745,06-05-2004 14:24,0,0,0,,0,8201,1,0,4,2,303984,172157,06-05-2004 14:24,68,0,1
0,0,0,4,0,532,0,0,7782,06-05-2004 18:30,0,0,0,U.S.|fit,0,8201,1,0,4,2,303984,4014,06-05-2004 18:30,76,0,1
0,2792,0,5,0,1062,0,1,8122,06-05-2004 23:51,0,191,1,india,0,8202,1,0,5,2,303998,773612,06-05-2004 23:51,83,18,1
0,0,0,3,0,1939,0,0,8389,07-05-2004 22:04,0,0,0,movies|familar%20topic|entertainment|politics,0,8204,1,0,3,2,304011,254329,07-05-2004 22:04,92,0,1
2,0,0,5,0,1312,0,1,18538,10-05-2004 23:40,0,0,0,,0,8208,1,0,5,2,304036,231938,10-05-2004 23:40,65,0,1
19,261,0,5,0,250,0,1,9034,09-05-2004 14:23,0,0,0,sports,0,8208,1,0,5,2,304050,248126,09-05-2004 14:23,63,2,1
0,0,0,4,0,1344,0,0,18398,10-05-2004 18:04,0,0,0,news,0,8197,1,0,5,2,304124,112406,10-05-2004 18:04,51,0,1
0,0,0,5,0,4055,0,5,9010,09-05-2004 14:02,0,0,0,books,0,8196,1,0,5,2,304153,98220,09-05-2004 14:02,73,0,1
1,0,0,4,0,406,0,0,9125,09-05-2004 19:45,0,0,0,world%20news,0,8196,1,0,4,2,304167,4140,09-05-2004 19:45,76,0,1
0,0,0,4,0,180,0,0,8361,07-05-2004 19:47,0,0,0,,0,8196,1,0,4,2,304174,4427,07-05-2004 19:47,83,0,1
0,0,0,3,0,765,0,1,20434,13-05-2004 17:13,0,0,0,difficult%20to%20understand,0,8196,0,0,3,1,304174,33015,13-05-2004 17:13,83,0,1
0,0,0,4,0,2736,0,1,9430,10-05-2004 03:06,0,0,0,,0,8195,1,0,5,2,304186,37032,10-05-2004 03:06,51,0,1
12,0,0,1,2,1342,0,1,7758,06-05-2004 15:24,270,0,0,google,0,8256,0,0,1,-1,304208,35841,06-05-2004 15:24,63,0,-1
7,0,0,5,0,591,0,0,8278,07-05-2004 15:56,0,0,0,"Company%20Google|INTENSITY,%20Major|AUTHORITY,%20Reliable",0,8256,-1,0,4,2,304208,57733,07-05-2004 15:56,87,0,-1
6,0,0,3,0,452,0,0,8275,07-05-2004 15:39,0,0,0,"AUTHORITY%20Reliable|INTENSITY,%20Major",0,8257,1,0,3,1,304212,67718,07-05-2004 15:39,87,0,-1
1,0,0,3,0,11415,0,3,8303,07-05-2004 16:45,0,0,0,electrical%20engineering|difficult%20to%20understand|computer|technology|travel,0,8257,0,0,2,-1,304221,39810,07-05-2004 16:45,58,0,1
0,0,0,1,0,851,0,0,8429,07-05-2004 22:53,0,0,0,difficult%20to%20understand,0,8273,0,0,1,-1,304303,4387,07-05-2004 22:53,82,0,0
0,0,0,5,0,571,0,0,7761,06-05-2004 16:03,0,0,0,unrelated,0,8275,1,0,5,2,304311,3265,06-05-2004 16:03,63,0,1
0,1072,0,5,0,621,0,1,7762,06-05-2004 16:07,0,0,0,business,0,8277,1,0,5,2,304329,69921,06-05-2004 16:07,63,8,1
6,0,0,5,0,140,0,0,18426,10-05-2004 20:06,0,0,0,science|electrical%20engineering|technology|innovation,0,8279,1,0,5,2,304346,147612,10-05-2004 20:06,58,0,1
0,0,0,5,0,624,0,0,8603,08-05-2004 02:41,0,0,0,bussiness|technology,0,8279,1,0,5,2,304346,26782,08-05-2004 02:41,83,0,1
2,0,0,3,0,20,0,2,8146,07-05-2004 00:21,0,0,0,entertainment,0,8281,1,0,2,-1,304364,27388,07-05-2004 00:21,58,0,1
0,0,0,4,0,1062,0,0,9435,10-05-2004 03:12,0,0,0,,0,8283,1,0,5,2,304370,34125,10-05-2004 03:12,51,0,1
5,0,0,5,0,321,0,0,8276,07-05-2004 15:43,0,0,0,"AUTHORITY%20Reliable|INTENSITY,%20Major",0,8285,1,0,4,2,304393,99613,07-05-2004 15:43,87,0,-1
0,2263,0,5,0,2101,0,2,8265,07-05-2004 13:47,0,0,0,microsoft,0,8287,1,0,5,2,304402,61859,07-05-2004 13:47,63,9,1
0,1845,0,5,0,626,0,1,7810,06-05-2004 18:50,0,1437,6,world%20news,0,2,1,0,2,2,304413,150719,06-05-2004 18:50,84,10,1
8,0,0,4,0,120,0,0,8115,06-05-2004 23:43,0,0,0,Iraq|war|disgusted,0,2,1,0,4,2,304414,158378,06-05-2004 23:43,56,0,1
0,0,0,5,0,480,0,0,8095,06-05-2004 23:31,0,0,0,politics,0,2,1,0,5,2,304414,18096,06-05-2004 23:31,83,0,1
2,1763,0,3,0,110,0,0,8107,06-05-2004 23:38,0,0,0,politics|Iraq|war|Not%20so%20interested,0,2,1,0,3,-1,304416,88277,06-05-2004 23:38,56,20,1
0,0,0,4,0,800,0,0,8078,06-05-2004 23:22,0,0,0,politics,0,2,1,0,4,2,304416,13359,06-05-2004 23:22,83,0,1
0,2080,0,4,0,422,0,0,7783,06-05-2004 18:34,0,1391,5,world%20news,0,2,1,0,3,2,304416,244891,06-05-2004 18:34,84,12,1
6,280,0,4,0,310,0,0,8110,06-05-2004 23:40,0,0,0,hollywood|Interested|celebrities,0,2,1,0,5,2,304418,107115,06-05-2004 23:40,56,2,1
0,701,0,5,0,581,0,1,8094,06-05-2004 23:31,0,991,1,entertainment,0,2,1,0,5,2,304418,425884,06-05-2004 23:31,83,4,1
0,0,0,5,0,520,0,0,8100,06-05-2004 23:34,0,0,0,usa,0,2,1,0,5,2,304420,27330,06-05-2004 23:34,83,0,1
0,0,0,4,0,430,0,0,8101,06-05-2004 23:34,0,0,0,usa,0,2,1,0,4,2,304421,6178,06-05-2004 23:34,83,0,1
0,844,0,5,0,250,0,0,7831,06-05-2004 18:55,0,1219,1,world%20news,0,3,1,0,3,2,304422,136172,06-05-2004 18:55,84,9,1
0,0,0,5,0,797,0,1,7815,06-05-2004 18:52,0,0,0,,0,3,1,0,5,2,304425,3344,06-05-2004 18:52,84,0,1
0,0,0,3,0,0,0,0,20860,14-05-2004 22:38,0,0,0,international,0,3,1,0,3,2,304427,703,14-05-2004 22:38,83,0,1
4,0,0,5,0,578,0,0,20858,14-05-2004 22:37,0,0,0,canada,0,3,1,0,5,2,304428,256265,14-05-2004 22:37,83,0,1
0,0,0,4,0,1884,0,0,8152,07-05-2004 00:41,0,0,0,technology,0,5,1,0,5,2,304433,382992,07-05-2004 00:41,83,0,1
0,0,0,4,0,321,0,0,8154,07-05-2004 00:44,0,0,0,technology,0,5,1,0,3,2,304435,22552,07-05-2004 00:44,83,0,1
0,0,0,5,0,400,0,0,8153,07-05-2004 00:43,0,0,0,technology,0,5,1,0,5,2,304436,117239,07-05-2004 00:43,83,0,1
0,0,0,4,0,440,0,0,8156,07-05-2004 00:45,0,0,0,technology,0,5,1,0,4,2,304437,25666,07-05-2004 00:45,83,0,1
0,0,0,4,0,1212,0,0,8157,07-05-2004 00:45,0,0,0,technology,0,5,1,0,3,2,304438,22303,07-05-2004 00:45,83,0,1
0,0,0,3,0,542,0,0,8149,07-05-2004 00:35,0,0,0,technology,0,5,1,0,3,2,304439,21460,07-05-2004 00:35,83,0,1
0,0,0,3,0,0,0,0,20777,14-05-2004 19:11,0,0,0,cubs,0,7,1,0,2,1,304452,279,14-05-2004 19:11,69,0,1
0,0,0,5,0,4718,0,0,7802,06-05-2004 18:46,0,0,0,television,0,8,1,0,5,2,304461,69547,06-05-2004 18:46,51,0,1
0,0,0,5,0,547,0,1,8943,09-05-2004 00:52,0,0,0,television,0,8,1,0,2,2,304461,47968,09-05-2004 00:52,51,0,1
0,0,0,4,0,923,0,1,8947,09-05-2004 00:59,0,0,0,television,0,8,1,0,5,2,304461,7891,09-05-2004 00:59,51,0,1
0,0,0,5,0,642,0,0,7809,06-05-2004 18:50,0,0,0,,0,8,1,0,5,2,304462,88015,06-05-2004 18:50,51,0,1
0,0,0,4,0,1751,0,2,8944,09-05-2004 00:56,0,0,0,broadway,0,8,1,0,3,2,304462,108579,09-05-2004 00:56,51,0,1
0,0,0,4,0,1453,0,0,8948,09-05-2004 00:59,0,0,0,broadway,0,8,1,0,1,2,304462,6922,09-05-2004 00:59,51,0,1
0,0,0,5,0,5888,0,0,7805,06-05-2004 18:49,0,0,0,music,0,8,1,0,5,2,304463,55719,06-05-2004 18:49,51,0,1
0,0,0,3,0,561,0,0,8946,09-05-2004 00:58,0,0,0,music,0,8,1,0,1,1,304463,1359,09-05-2004 00:58,51,0,1
0,0,0,4,0,1188,0,1,9429,10-05-2004 03:05,0,0,0,music,0,8,1,0,5,2,304463,62218,10-05-2004 03:05,51,0,1
0,0,0,4,0,12509,0,0,7822,06-05-2004 18:53,0,0,0,broadway,0,8,1,0,5,2,304464,174250,06-05-2004 18:53,51,0,1
0,0,0,4,0,2135,0,1,8945,09-05-2004 00:56,0,0,0,broadway,0,8,1,0,1,2,304464,6969,09-05-2004 00:56,51,0,1
6,0,0,4,0,873,0,5,20658,14-05-2004 14:10,0,0,0,movies|celebrities|entertainment,0,8,1,0,4,2,304464,169493,14-05-2004 14:10,58,0,1
0,0,0,2,0,0,0,0,20784,14-05-2004 19:20,0,0,0,entertainment,0,8,1,0,3,2,304464,936,14-05-2004 19:20,69,0,1
0,0,0,4,0,124,0,0,7804,06-05-2004 18:47,0,0,0,movies,0,8,1,0,5,2,304466,640,06-05-2004 18:47,51,0,1
0,0,0,4,0,360,0,1,8964,09-05-2004 01:15,0,0,0,movies,0,8,1,0,5,2,304466,8422,09-05-2004 01:15,51,0,1
0,0,0,5,0,6498,0,2,7830,06-05-2004 18:55,0,0,0,broadway,0,8,1,0,5,2,304468,69375,06-05-2004 18:55,51,0,1
0,0,0,5,0,312,0,0,9427,10-05-2004 03:01,0,0,0,,0,8,1,0,5,2,304468,1204,10-05-2004 03:01,51,0,1
0,0,0,4,0,7594,0,0,7832,06-05-2004 18:56,0,0,0,television,0,8,1,0,5,2,304469,82031,06-05-2004 18:56,51,0,1
0,0,0,4,0,32,0,0,7834,06-05-2004 18:57,0,0,0,,0,8,1,0,5,2,304470,562,06-05-2004 18:57,51,0,1
0,0,0,5,0,0,0,0,7847,06-05-2004 19:03,0,0,0,health,0,9,1,0,1,2,304471,922,06-05-2004 19:03,84,0,1
0,0,0,4,0,438,0,0,7908,06-05-2004 19:12,0,0,0,,0,9,1,0,4,-1,304472,1313,06-05-2004 19:12,84,0,1
0,0,0,5,0,1210,0,1,8183,07-05-2004 01:46,0,0,0,canada|usa,0,9,1,0,4,2,304477,56482,07-05-2004 01:46,83,0,1
0,0,0,4,0,2336,0,1,8021,06-05-2004 22:39,0,0,0,family|sex,0,10,1,0,5,2,304482,26839,06-05-2004 22:39,58,0,1
4,0,0,4,0,261,0,0,8049,06-05-2004 23:05,0,0,0,Science%20|Technology,0,11,1,0,5,2,304484,230671,06-05-2004 23:05,56,0,1
0,0,0,4,0,5270,0,0,7948,06-05-2004 19:23,0,0,0,,0,11,1,0,3,1,304484,25937,06-05-2004 19:23,65,0,1
0,0,0,5,0,358,0,0,7806,06-05-2004 18:49,0,0,0,science,0,11,1,0,4,2,304484,239985,06-05-2004 18:49,66,0,1
0,0,0,5,0,0,0,0,7976,06-05-2004 19:58,0,0,0,science,0,11,1,0,5,2,304484,1609,06-05-2004 19:58,67,0,1
0,0,0,2,0,4037,0,0,8038,06-05-2004 22:56,0,0,0,,0,11,1,0,3,-1,304484,100367,06-05-2004 22:56,69,0,1
0,0,0,4,0,0,0,0,8005,06-05-2004 21:12,0,0,0,science,0,11,1,0,5,2,304484,741,06-05-2004 21:12,83,0,1
0,0,0,3,0,2675,0,1,7869,06-05-2004 19:05,0,0,0,technology|space,0,11,1,0,4,2,304484,292407,06-05-2004 19:05,92,0,1
3,0,0,2,0,130,0,1,8033,06-05-2004 22:53,0,0,0,Not%20so%20interested,0,11,1,0,4,1,304485,80926,06-05-2004 22:53,56,0,1
0,0,0,3,0,6368,0,5,8058,06-05-2004 23:14,0,0,0,science,0,11,1,0,5,2,304485,60797,06-05-2004 23:14,58,0,1
0,0,0,5,0,0,0,1,7851,06-05-2004 19:04,0,0,0,,0,11,1,0,4,2,304485,734,06-05-2004 19:04,65,0,1
0,0,0,3,0,2432,0,0,7848,06-05-2004 19:03,0,0,0,science,0,11,1,0,4,1,304485,127156,06-05-2004 19:03,66,0,1
0,0,0,4,0,811,0,0,8416,07-05-2004 22:29,0,0,0,science,0,11,1,0,4,2,304485,3955,07-05-2004 22:29,82,0,1
0,0,0,3,0,1241,0,1,8003,06-05-2004 21:10,0,0,0,science,0,11,1,0,4,2,304485,32708,06-05-2004 21:10,83,0,1
1,0,0,4,0,2424,0,2,7764,06-05-2004 18:03,0,0,0,science|US%20news,0,11,1,0,4,1,304485,15766,06-05-2004 18:03,84,0,1
1,0,0,3,0,320,0,0,8309,07-05-2004 17:21,0,0,0,science-health,0,11,1,0,5,-1,304485,85753,07-05-2004 17:21,91,0,1
1,0,0,4,0,171,0,2,8394,07-05-2004 22:08,0,0,0,science,0,11,1,0,3,2,304486,29999,07-05-2004 22:08,59,0,1
0,0,0,3,0,2453,0,0,7817,06-05-2004 18:52,0,0,0,,0,11,1,0,3,1,304486,22281,06-05-2004 18:52,65,0,1
0,0,0,5,0,4555,0,0,7816,06-05-2004 18:52,0,0,0,,0,11,1,0,4,2,304486,205219,06-05-2004 18:52,66,0,1
0,0,0,3,0,23904,0,13,8801,08-05-2004 22:15,0,0,0,space,0,11,1,0,4,2,304486,198128,08-05-2004 22:15,69,0,1
0,0,0,5,0,251,0,0,8002,06-05-2004 21:06,0,0,0,science,0,11,1,0,5,2,304486,6370,06-05-2004 21:06,83,0,1
0,0,0,3,0,876,0,1,7927,06-05-2004 19:16,0,0,0,science|funny|technology|space,0,11,1,0,3,2,304486,127047,06-05-2004 19:16,92,0,1
0,0,0,2,0,0,0,0,8080,06-05-2004 23:23,0,0,0,science|animals|history,0,11,1,0,5,1,304487,551,06-05-2004 23:23,58,0,1
1,0,0,3,0,2265,0,0,8022,06-05-2004 22:40,0,0,0,science,0,11,1,0,3,1,304487,69516,06-05-2004 22:40,59,0,1
0,0,0,4,0,6051,0,1,7934,06-05-2004 19:19,0,0,0,,0,11,1,0,4,2,304487,77110,06-05-2004 19:19,65,0,1
0,0,0,5,0,390,0,0,7800,06-05-2004 18:44,0,0,0,science,0,11,1,0,4,2,304487,968,06-05-2004 18:44,66,0,1
0,0,0,4,0,625,0,1,7975,06-05-2004 19:56,0,0,0,science,0,11,1,0,5,2,304487,60703,06-05-2004 19:56,67,0,1
0,0,0,3,0,992,0,0,8034,06-05-2004 22:54,0,0,0,history,0,11,1,0,5,2,304487,226889,06-05-2004 22:54,69,0,1
0,0,0,3,0,461,0,0,8004,06-05-2004 21:11,0,0,0,science,0,11,1,0,4,2,304487,3906,06-05-2004 21:11,83,0,1
0,0,0,3,0,407,0,0,7892,06-05-2004 19:09,0,0,0,nature/environment|wow!,0,11,1,0,2,1,304487,201750,06-05-2004 19:09,92,0,1
0,0,0,4,0,140,0,3,18587,11-05-2004 00:06,0,0,0,politics,0,12,1,0,4,2,304491,260093,11-05-2004 00:06,73,0,1
0,0,0,4,0,3462,0,5,8192,07-05-2004 09:50,0,0,0,politics|presidential%20election|family|sex,0,12,1,0,4,2,304494,125139,07-05-2004 09:50,58,0,1
0,0,0,4,0,771,0,0,8176,07-05-2004 01:33,0,0,0,usa,0,12,0,0,3,2,304494,68328,07-05-2004 01:33,83,0,1
0,0,0,5,0,240,0,0,8177,07-05-2004 01:35,0,0,0,usa,0,12,1,0,5,2,304495,50082,07-05-2004 01:35,83,0,1
0,0,0,5,0,0,0,0,8178,07-05-2004 01:35,0,0,0,canada|usa,0,12,1,0,5,2,304501,471,07-05-2004 01:35,83,0,1
0,0,0,4,0,0,0,0,7993,06-05-2004 20:37,0,0,0,medicine,0,13,1,0,4,2,304506,656,06-05-2004 20:37,67,0,1
0,0,0,4,0,791,0,0,8105,06-05-2004 23:37,0,0,0,entertainment,0,13,1,0,4,2,304511,15522,06-05-2004 23:37,83,0,1
16,0,0,5,0,311,0,0,9531,10-05-2004 13:07,0,0,0,"Company%20Google|INTENSITY,%20Major|AUTHORITY,%20Reliable",0,5,1,0,5,2,304550,111841,10-05-2004 13:07,87,0,-1
0,0,0,2,0,206,0,0,20779,14-05-2004 19:14,0,0,0,entertainment,0,8,1,0,1,-1,304579,6287,14-05-2004 19:14,69,0,1
